_id,ltable_id,rtable_id
814,622,146
815,1020,214
816,627,312
817,938,181
818,939,148
819,639,218
820,599,166
821,621,298
822,1063,215
823,1045,312
824,623,300
825,1062,218
826,1000,208
827,1034,43
828,683,139
829,939,293
830,616,182
831,924,151
832,872,192
833,545,238
834,1048,195
835,1032,200
836,991,217
837,1054,313
838,1015,199
839,672,215
840,568,40
841,1030,326
842,554,7
843,937,149
844,630,314
845,1054,328
846,763,135
847,692,137
848,985,129
849,913,172
850,677,219
851,625,154
852,933,161
853,1009,315
854,1038,252
855,923,297
856,946,300
857,1043,166
858,1062,198
859,973,131
860,611,168
861,630,196
862,1013,196
863,723,157
864,999,194
865,635,318
866,885,33
867,915,172
868,676,276
869,607,67
870,1032,178
871,990,204
872,1055,325
873,923,149
874,620,185
875,1028,208
876,553,240
877,535,32
878,1052,206
879,885,43
880,558,131
881,1014,321
882,885,12
883,656,135
884,984,276
885,1003,208
886,1037,191
887,609,185
888,936,151
889,1031,192
890,941,154
891,1062,313
892,942,141
893,638,316
894,1050,330
895,534,107
896,665,232
897,993,203
898,921,150
899,956,151
900,784,48
901,1017,317
902,945,40
903,1061,330
904,585,1
905,932,306
906,989,319
907,784,43
908,974,141
909,847,129
910,614,148
911,615,165
912,1001,209
913,619,302
914,840,209
915,1027,199
916,860,12
917,954,185
918,624,298
919,1045,209
920,791,269
921,963,301
922,1025,314
923,927,142
924,675,225
925,931,331
926,1007,188
927,699,231
928,632,194
929,1040,217
930,693,74
931,964,129
932,1045,293
933,1046,323
934,942,139
935,1010,323
936,1011,166
937,613,166
938,940,154
939,670,55
940,546,225
941,674,42
942,712,201
943,768,43
944,641,211
945,1049,206
946,608,298
947,1016,196
948,940,297
949,925,155
950,610,302
951,952,295
952,915,157
953,879,212
954,1031,187
955,1035,188
956,939,99
957,1057,324
958,1058,247
959,962,128
960,670,209
961,985,289
962,622,174
963,1048,1
964,1006,201
965,916,305
966,720,82
967,669,7
968,928,143
969,635,215
970,949,311
971,971,291
972,1033,316
973,683,247
974,612,215
975,631,213
976,616,146
977,925,302
978,857,136
979,631,201
980,1066,316
981,582,200
982,645,191
983,612,166
984,544,129
985,834,232
986,564,1
987,633,323
988,1029,217
989,1008,187
990,934,151
991,993,212
992,645,192
993,1053,195
994,1024,197
995,947,40
996,1004,207
997,936,311
998,558,124
999,919,150
1000,705,238
1001,634,188
1002,961,132
1003,937,297
1004,563,248
1005,1043,194
1006,876,17
1007,1063,319
1008,607,131
1009,610,165
1010,629,327
1011,994,196
1012,1013,216
1013,1017,157
1014,642,206
1015,549,6
1016,932,146
1017,553,67
1018,1051,204
1019,957,289
1020,980,134
1021,620,157
1022,1006,262
1023,1008,327
1024,763,11
1025,990,315
1026,1052,210
1027,975,141
1028,761,17
1029,927,302
1030,784,40
1031,1003,188
1032,676,238
1033,624,311
1034,1050,319
1035,992,203
1036,978,54
1037,1052,321
1038,922,170
1039,686,67
1040,1038,276
1041,1041,208
1042,948,175
1043,968,292
1044,1065,218
1045,591,252
1046,988,191
1047,627,297
1048,1011,326
1049,918,150
1050,618,172
1051,547,232
1052,1022,74
1053,1047,207
1054,1050,209
1055,920,310
1056,793,40
1057,614,176
1058,998,211
1059,1001,205
1060,1027,193
1061,604,126
1062,931,150
1063,950,150
1064,920,165
1065,557,80
1066,1049,313
1067,1037,326
1068,941,305
1069,535,175
1070,1064,316
1071,1041,202
1072,608,232
1073,627,180
1074,590,40
1075,917,184
1076,996,327
1077,1040,197
1078,998,317
1079,640,211
1080,987,12
1081,1022,216
1082,590,91
1083,996,214
1084,1058,313
1085,1024,329
1086,577,166
1087,926,185
1088,1020,204
1089,608,310
1090,1034,318
1091,649,276
1092,977,135
1093,617,168
1094,986,127
1095,768,166
1096,626,166
1097,1035,216
1098,1053,210
1099,959,128
1100,922,17
1101,933,142
1102,983,286
1103,1005,194
1104,878,48
1105,682,231
1106,935,155
1107,973,292
1108,706,225
1109,924,168
1110,928,171
1111,1044,201
1112,552,214
1113,569,175
1114,644,319
1115,937,307
1116,995,197
1117,616,142
1118,925,306
1119,1066,272
1120,952,144
1121,644,206
1122,957,129
1123,995,82
1124,796,1
1125,672,31
1126,1018,214
1127,914,180
1128,881,175
1129,554,223
1130,863,107
1131,833,12
1132,961,247
1133,1015,316
1134,632,188
1135,1062,191
1136,621,165
1137,625,162
1138,916,156
1139,611,147
1140,634,208
1141,1017,200
1142,1042,203
1143,947,181
1144,1066,197
1145,625,307
1146,1051,315
1147,991,324
1148,630,12
1149,1013,188
1150,1053,323
1151,923,172
1152,914,301
1153,943,161
1154,639,214
1155,932,182
1156,795,127
1157,916,185
1158,757,135
1159,1056,194
1160,705,276
1161,724,48
1162,619,170
1163,1002,318
1164,1023,196
1165,562,74
1166,933,300
1167,771,129
1168,790,175
1169,987,42
1170,921,300
1171,1053,318
1172,1038,321
1173,945,150
1174,1002,321
1175,698,43
1176,1028,319
1177,835,12
1178,628,315
1179,704,219
1180,922,142
1181,1041,188
1182,780,32
1183,874,135
1184,995,317
1185,1046,207
1186,1023,314
1187,918,178
1188,576,261
1189,873,252
1190,922,305
1191,851,141
1192,615,156
1193,907,175
1194,999,317
1195,638,199
1196,1021,197
1197,1046,190
1198,1049,330
1199,1047,211
1200,954,142
1201,839,42
1202,559,80
1203,543,80
1204,766,107
1205,993,314
1206,931,178
1207,844,129
1208,1031,319
1209,866,40
1210,955,296
1211,637,205
1212,1036,215
1213,978,139
1214,798,166
1215,1025,194
1216,893,124
1217,968,141
1218,1022,320
1219,627,144
1220,916,40
1221,944,150
1222,618,309
1223,929,294
1224,712,178
1225,640,191
1226,949,171
1227,570,48
1228,953,168
1229,661,231
1230,1034,323
1231,996,202
1232,926,149
1233,929,151
1234,608,276
1235,882,209
1236,1034,210
1237,811,215
1238,649,304
1239,923,182
1240,765,260
1241,652,328
1242,623,154
1243,1009,210
1244,636,325
1245,720,139
1246,683,17
1247,1035,196
1248,939,171
1249,1049,175
1250,983,290
1251,643,48
1252,825,192
1253,682,219
1254,939,312
1255,962,123
1256,1000,314
1257,982,126
1258,972,128
1259,994,328
1260,1018,322
1261,1000,329
1262,692,7
1263,913,310
1264,967,127
1265,952,172
1266,1033,197
1267,937,184
1268,645,247
1269,994,315
1270,720,232
1271,782,48
1272,997,201
1273,1008,195
1274,1028,216
1275,612,302
1276,757,139
1277,970,131
1278,1024,252
1279,772,157
1280,611,143
1281,1053,316
1282,942,293
1283,1058,192
1284,809,262
1285,947,145
1286,1052,198
1287,681,93
1288,990,209
1289,629,319
1290,979,288
1291,600,43
1292,695,80
1293,1030,193
1294,639,202
1295,876,232
1296,624,145
1297,932,170
1298,1029,324
1299,535,31
1300,596,31
1301,619,150
1302,997,319
1303,988,321
1304,609,156
1305,536,225
1306,918,124
1307,1037,202
1308,941,181
1309,979,126
1310,945,178
1311,1061,196
1312,1023,329
1313,609,158
1314,629,194
1315,921,185
1316,1040,321
1317,579,233
1318,969,133
1319,954,307
1320,1011,318
1321,921,42
1322,1035,240
1323,689,6
1324,999,42
1325,926,309
1326,987,313
1327,950,175
1328,954,162
1329,582,122
1330,915,178
1331,1031,210
1332,634,315
1333,969,126
1334,927,149
1335,931,174
1336,698,175
1337,536,318
1338,917,143
1339,920,157
1340,1026,190
1341,613,304
1342,1016,326
1343,895,43
1344,983,130
1345,987,199
1346,660,231
1347,608,144
1348,628,211
1349,1011,205
1350,1036,330
1351,944,178
1352,618,297
1353,1060,320
1354,1010,215
1355,949,143
1356,647,312
1357,925,182
1358,1019,327
1359,929,179
1360,626,159
1361,973,138
1362,939,6
1363,686,80
1364,1058,208
1365,599,48
1366,635,206
1367,622,147
1368,852,312
1369,938,178
1370,939,151
1371,777,240
1372,612,12
1373,621,297
1374,1063,214
1375,1045,327
1376,623,303
1377,1026,326
1378,1034,40
1379,924,144
1380,1024,206
1381,1044,129
1382,1048,196
1383,991,216
1384,1054,318
1385,956,305
1386,1015,198
1387,943,293
1388,1004,326
1389,1022,135
1390,752,262
1391,1030,327
1392,664,294
1393,937,148
1394,630,315
1395,649,232
1396,782,12
1397,985,128
1398,754,262
1399,1009,314
1400,1039,314
1401,969,135
1402,924,293
1403,946,301
1404,1062,199
1405,1026,203
1406,610,158
1407,611,171
1408,630,197
1409,1013,195
1410,940,256
1411,687,6
1412,657,55
1413,587,178
1414,990,205
1415,829,209
1416,761,139
1417,923,148
1418,594,93
1419,908,192
1420,1028,209
1421,553,247
1422,897,330
1423,1052,207
1424,1012,316
1425,885,42
1426,1037,157
1427,1014,326
1428,562,127
1429,927,309
1430,1003,211
1431,676,203
1432,988,293
1433,609,184
1434,956,331
1435,558,243
1436,637,330
1437,1038,313
1438,942,146
1439,638,317
1440,548,13
1441,988,212
1442,993,202
1443,921,149
1444,1037,127
1445,1017,316
1446,1061,329
1447,732,209
1448,932,307
1449,989,318
1450,855,17
1451,614,149
1452,870,99
1453,1001,208
1454,999,325
1455,1002,187
1456,999,322
1457,1027,198
1458,1022,190
1459,915,300
1460,813,68
1461,557,107
1462,615,309
1463,543,40
1464,671,231
1465,1002,202
1466,1064,321
1467,698,67
1468,1007,191
1469,853,93
1470,632,195
1471,1040,218
1472,963,189
1473,964,130
1474,640,200
1475,1046,320
1476,1010,320
1477,613,165
1478,940,155
1479,542,227
1480,972,288
1481,674,43
1482,718,240
1483,641,210
1484,1049,205
1485,608,299
1486,896,304
1487,1053,201
1488,940,298
1489,617,179
1490,925,154
1491,1008,218
1492,607,269
1493,952,296
1494,915,156
1495,1030,200
1496,962,129
1497,985,288
1498,948,300
1499,622,175
1500,569,33
1501,1006,206
1502,916,306
1503,938,150
1504,715,107
1505,669,6
1506,928,128
1507,910,272
1508,949,310
1509,971,290
1510,644,324
1511,631,212
1512,616,147
1513,840,40
1514,925,301
1515,1004,209
1516,1066,317
1517,955,306
1518,645,190
1519,832,269
1520,629,233
1521,1029,216
1522,1008,188
1523,934,148
1524,645,207
1525,1053,194
1526,958,286
1527,947,43
1528,913,143
1529,678,137
1530,936,312
1531,701,232
1532,919,145
1533,634,189
1534,1043,197
1535,1063,318
1536,607,130
1537,610,162
1538,629,326
1539,994,197
1540,845,215
1541,1018,207
1542,887,260
1543,639,317
1544,932,147
1545,1039,187
1546,643,192
1547,1051,207
1548,1052,188
1549,630,80
1550,957,288
1551,540,328
1552,852,74
1553,980,135
1554,620,158
1555,876,304
1556,933,311
1557,700,6
1558,1052,211
1559,975,140
1560,652,225
1561,927,297
1562,992,317
1563,624,296
1564,1050,316
1565,898,33
1566,992,204
1567,839,40
1568,1052,322
1569,666,5
1570,873,11
1571,922,171
1572,1016,194
1573,942,174
1574,968,293
1575,643,330
1576,992,187
1577,1011,329
1578,918,151
1579,639,322
1580,614,294
1581,851,240
1582,543,238
1583,547,235
1584,784,215
1585,1047,206
1586,870,306
1587,827,107
1588,920,311
1589,632,1
1590,998,208
1591,1001,204
1592,799,1
1593,632,313
1594,604,127
1595,1022,218
1596,950,151
1597,996,314
1598,920,166
1599,1055,208
1600,1037,325
1601,941,304
1602,543,12
1603,671,219
1604,1064,317
1605,1022,293
1606,916,146
1607,996,320
1608,1040,198
1609,640,212
1610,953,147
1611,916,1
1612,935,295
1613,996,215
1614,688,224
1615,542,223
1616,1024,330
1617,637,195
1618,1020,205
1619,930,165
1620,1048,320
1621,878,215
1622,608,311
1623,717,107
1624,1034,319
1625,1035,74
1626,977,134
1627,617,175
1628,637,211
1629,986,124
1630,915,184
1631,1054,197
1632,639,211
1633,959,131
1634,617,312
1635,636,12
1636,602,140
1637,1005,193
1638,1024,319
1639,935,154
1640,973,291
1641,854,262
1642,635,204
1643,891,166
1644,928,172
1645,1044,202
1646,937,306
1647,611,295
1648,995,196
1649,616,143
1650,635,189
1651,925,305
1652,1019,218
1653,692,44
1654,997,208
1655,952,145
1656,644,207
1657,682,6
1658,994,276
1659,957,128
1660,914,181
1661,933,151
1662,934,176
1663,1015,319
1664,1062,188
1665,938,293
1666,1028,206
1667,610,215
1668,611,146
1669,919,181
1670,634,209
1671,999,203
1672,1042,200
1673,947,180
1674,1066,194
1675,625,306
1676,643,175
1677,1051,314
1678,991,327
1679,1013,187
1680,923,175
1681,562,293
1682,690,238
1683,909,80
1684,947,293
1685,880,192
1686,600,166
1687,1056,195
1688,588,264
1689,687,175
1690,619,173
1691,1002,319
1692,656,136
1693,1023,199
1694,680,55
1695,933,299
1696,535,107
1697,921,307
1698,596,107
1699,1038,326
1700,945,149
1701,908,31
1702,705,135
1703,995,312
1704,917,295
1705,790,31
1706,666,25
1707,921,305
1708,922,143
1709,944,331
1710,673,107
1711,600,285
1712,818,17
1713,1046,204
1714,918,179
1715,666,136
1716,615,159
1717,999,316
1718,638,196
1719,1021,196
1720,1046,191
1721,1049,329
1722,932,331
1723,951,185
1724,954,143
1725,624,305
1726,998,252
1727,631,321
1728,927,176
1729,772,82
1730,931,181
1731,1031,318
1732,609,307
1733,955,299
1734,1036,208
1735,978,136
1736,708,33
1737,720,74
1738,1022,321
1739,1049,107
1740,627,147
1741,1010,313
1742,791,273
1743,944,151
1744,618,306
1745,929,293
1746,949,170
1747,987,107
1748,953,175
1749,1034,320
1750,996,203
1751,670,12
1752,926,154
1753,929,150
1754,1034,1
1755,787,304
1756,1034,211
1757,1058,205
1758,584,32
1759,930,312
1760,623,165
1761,985,267
1762,1009,209
1763,1007,314
1764,1035,199
1765,939,170
1766,703,93
1767,857,293
1768,1034,42
1769,659,219
1770,830,80
1771,1012,194
1772,1000,315
1773,982,127
1774,547,312
1775,723,17
1776,972,129
1777,994,329
1778,784,166
1779,1018,323
1780,1000,330
1781,718,17
1782,948,170
1783,967,126
1784,625,99
1785,952,173
1786,971,123
1787,1033,196
1788,994,312
1789,577,192
1790,1024,204
1791,710,48
1792,1043,31
1793,1008,196
1794,579,273
1795,601,123
1796,1003,315
1797,810,48
1798,914,296
1799,618,162
1800,611,142
1801,1053,315
1802,798,80
1803,636,197
1804,942,298
1805,947,144
1806,944,299
1807,990,214
1808,629,318
1809,994,141
1810,979,291
1811,710,209
1812,841,262
1813,624,146
1814,932,171
1815,1029,323
1816,866,175
1817,860,107
1818,923,312
1819,642,210
1820,656,157
1821,988,322
1822,609,147
1823,572,1
1824,1012,328
1825,1037,201
1826,941,180
1827,634,326
1828,779,42
1829,919,155
1830,834,135
1831,644,193
1832,1023,328
1833,629,193
1834,921,184
1835,685,175
1836,1040,322
1837,588,125
1838,585,107
1839,969,132
1840,954,304
1841,662,225
1842,1033,216
1843,685,192
1844,686,235
1845,543,166
1846,637,327
1847,874,11
1848,950,172
1849,951,157
1850,989,330
1851,595,175
1852,1037,316
1853,800,48
1854,792,240
1855,543,55
1856,927,148
1857,850,42
1858,1030,321
1859,902,166
1860,917,142
1861,920,158
1862,679,301
1863,965,288
1864,1016,327
1865,964,175
1866,987,198
1867,608,145
1868,1022,211
1869,590,97
1870,1011,204
1871,940,176
1872,944,179
1873,957,203
1874,546,219
1875,579,125
1876,949,142
1877,720,330
1878,978,208
1879,554,227
1880,925,181
1881,1019,326
1882,929,178
1883,731,74
1884,779,1
1885,551,223
1886,973,137
1887,1058,209
1888,622,144
1889,623,185
1890,938,179
1891,939,150
1892,777,247
1893,621,296
1894,913,173
1895,1045,326
1896,623,302
1897,1033,262
1898,935,162
1899,683,141
1900,588,126
1901,939,295
1902,761,304
1903,616,184
1904,924,145
1905,1024,207
1906,802,304
1907,1066,326
1908,1048,197
1909,627,203
1910,976,288
1911,1054,319
1912,668,238
1913,1015,193
1914,948,142
1915,843,80
1916,1030,324
1917,937,155
1918,985,135
1919,913,162
1920,933,175
1921,1007,202
1922,1038,194
1923,569,48
1924,924,294
1925,946,298
1926,1062,196
1927,880,42
1928,835,31
1929,610,159
1930,611,170
1931,630,218
1932,1013,194
1933,829,40
1934,1041,319
1935,981,292
1936,811,166
1937,627,149
1938,919,82
1939,1024,293
1940,923,151
1941,1028,210
1942,987,211
1943,1012,317
1944,1014,327
1945,908,80
1946,927,308
1947,1003,210
1948,1038,318
1949,942,147
1950,1027,43
1951,988,213
1952,1050,328
1953,827,209
1954,665,238
1955,993,201
1956,921,148
1957,558,99
1958,618,182
1959,780,233
1960,1061,328
1961,642,198
1962,989,317
1963,714,200
1964,870,189
1965,1001,215
1966,999,324
1967,1027,201
1968,1022,191
1969,698,209
1970,1039,211
1971,920,331
1972,647,232
1973,615,308
1974,543,43
1975,964,124
1976,1002,203
1977,632,327
1978,694,141
1979,1007,190
1980,917,162
1981,961,125
1982,964,131
1983,640,201
1984,1046,321
1985,1010,321
1986,940,148
1987,590,1
1988,1025,218
1989,674,40
1990,930,158
1991,641,209
1992,1049,204
1993,608,300
1994,755,175
1995,940,299
1996,1036,216
1997,617,178
1998,1000,198
1999,676,304
2000,603,99
2001,952,297
2002,915,159
2003,717,215
2004,1035,190
2005,852,157
2006,557,175
2007,670,215
2008,599,215
2009,622,172
2010,879,125
2011,1006,207
2012,1020,211
2013,916,307
2014,938,151
2015,642,323
2016,639,193
2017,1014,209
2018,872,175
2019,1020,210
2020,949,309
2021,1006,190
2022,644,325
2023,612,209
2024,631,215
2025,616,148
2026,943,331
2027,925,300
2028,1056,190
2029,881,48
2030,644,212
2031,645,189
2032,943,312
2033,997,194
2034,1029,199
2035,1008,189
2036,934,149
2037,645,206
2038,976,137
2039,960,304
2040,958,287
2041,568,43
2042,913,142
2043,607,124
2044,701,231
2045,919,144
2046,979,132
2047,1039,315
2048,1063,313
2049,607,141
2050,629,325
2051,994,194
2052,832,233
2053,705,157
2054,1014,129
2055,943,143
2056,946,161
2057,915,179
2058,639,316
2059,932,156
2060,970,43
