_id,ltable_id,rtable_id
395,679,225
396,679,231
397,679,232
398,679,235
399,679,238
400,680,6
401,680,55
402,680,67
403,680,219
404,680,223
405,680,225
406,680,231
407,680,232
408,680,235
409,680,238
410,681,6
411,681,55
412,681,67
413,681,219
414,681,223
415,681,225
416,681,231
417,681,232
418,681,235
419,681,238
420,682,6
421,682,55
422,682,67
423,682,219
424,682,223
425,682,225
426,682,231
427,682,232
428,682,235
429,682,238
430,683,6
431,683,55
432,683,67
433,683,219
434,683,223
435,683,225
436,683,231
437,683,232
438,683,235
439,683,238
440,684,6
441,684,55
442,684,67
443,684,219
444,684,223
445,684,225
446,684,231
447,684,232
448,684,235
449,684,238
450,685,6
451,685,55
452,685,67
453,685,219
454,685,223
455,685,225
456,685,231
457,685,232
458,685,235
459,685,238
460,686,6
461,686,55
462,686,67
463,686,219
464,686,223
465,686,225
466,686,231
467,686,232
468,686,235
469,686,238
470,687,6
471,687,55
472,687,67
473,687,219
474,687,223
475,687,225
476,687,231
477,687,232
478,687,235
479,687,238
480,689,6
481,689,55
482,689,67
483,689,219
484,689,223
485,689,225
486,689,231
487,689,232
488,689,235
489,689,238
490,690,6
491,690,55
492,690,67
493,690,219
494,690,223
495,690,225
496,690,231
497,690,232
498,690,235
499,690,238
500,692,6
501,692,55
502,692,67
503,692,219
504,692,223
505,692,225
506,692,231
507,692,232
508,692,235
509,692,238
510,694,6
511,694,55
512,694,67
513,694,219
514,694,223
515,694,225
516,694,231
517,694,232
518,694,235
519,694,238
520,695,6
521,695,55
522,695,67
523,695,219
524,695,223
525,695,225
526,695,231
527,695,232
528,695,235
529,695,238
530,697,6
531,697,55
532,697,67
533,697,219
534,697,223
535,697,225
536,697,231
537,697,232
538,697,235
539,697,238
540,698,6
541,698,55
542,698,67
543,698,219
544,698,223
545,698,225
546,698,231
547,698,232
548,698,235
549,698,238
550,699,6
551,699,55
552,699,67
553,699,219
554,699,223
555,699,225
556,699,231
557,699,232
558,699,235
559,699,238
560,700,6
561,700,55
562,700,67
563,700,219
564,700,223
565,700,225
566,700,231
567,700,232
568,700,235
569,700,238
570,701,6
571,701,55
572,701,67
573,701,219
574,701,223
575,701,225
576,701,231
577,701,232
578,701,235
579,701,238
580,702,6
581,702,55
582,702,67
583,702,219
584,702,223
585,702,225
586,702,231
587,702,232
588,702,235
589,702,238
590,703,6
591,703,55
592,703,67
593,703,219
594,703,223
595,703,225
596,703,231
597,703,232
598,703,235
599,703,238
600,704,6
601,704,55
602,704,67
603,704,219
604,704,223
605,704,225
606,704,231
607,704,232
608,704,235
609,704,238
610,705,6
611,705,55
612,705,67
613,705,219
614,705,223
615,705,225
616,705,231
617,705,232
618,705,235
619,705,238
620,706,6
621,706,55
622,706,67
623,706,219
624,706,223
625,706,225
626,706,231
627,706,232
628,706,235
629,706,238
630,708,6
631,708,55
632,708,67
633,708,219
634,708,223
635,708,225
636,708,231
637,708,232
638,708,235
639,708,238
640,535,32
641,535,62
642,535,220
643,535,237
644,536,221
645,537,222
646,693,222
647,539,5
648,539,25
649,539,44
650,539,48
651,539,56
652,539,224
653,539,240
654,555,5
655,555,25
656,555,44
657,555,48
658,555,56
659,555,224
660,555,240
661,654,5
662,654,25
663,654,44
664,654,48
665,654,56
666,654,224
667,654,240
668,666,5
669,666,25
670,666,44
671,666,48
672,666,56
673,666,224
674,666,240
675,672,5
676,672,25
677,672,44
678,672,48
679,672,56
680,672,224
681,672,240
682,688,5
683,688,25
684,688,44
685,688,48
686,688,56
687,688,224
688,688,240
689,696,5
690,696,25
691,696,44
692,696,48
693,696,56
694,696,224
695,696,240
696,541,22
697,542,36
698,542,227
699,651,36
700,651,227
701,548,4
702,548,9
703,548,13
704,548,60
705,548,228
706,548,233
707,650,4
708,650,9
709,650,13
710,650,60
711,650,228
712,650,233
713,590,91
714,590,97
715,590,103
716,590,104
717,590,275
718,601,123
719,601,124
720,601,125
721,601,126
722,601,127
723,601,128
724,601,129
725,601,130
726,601,131
727,601,132
728,601,133
729,601,134
730,601,135
731,601,136
732,601,137
733,601,138
734,601,139
735,601,140
736,601,141
737,601,286
738,601,287
739,601,288
740,601,289
741,601,290
742,601,291
743,601,292
744,602,123
745,602,124
746,602,125
747,602,126
748,602,127
749,602,128
750,602,129
751,602,130
752,602,131
753,602,132
754,602,133
755,602,134
756,602,135
757,602,136
758,602,137
759,602,138
760,602,139
761,602,140
762,602,141
763,602,286
764,602,287
765,602,288
766,602,289
767,602,290
768,602,291
769,602,292
770,603,123
771,603,124
772,603,125
773,603,126
774,603,127
775,603,128
776,603,129
777,603,130
778,603,131
779,603,132
780,603,133
781,603,134
782,603,135
783,603,136
784,603,137
785,603,138
786,603,139
787,603,140
788,603,141
789,603,286
790,603,287
791,603,288
792,603,289
793,603,290
794,603,291
795,603,292
796,604,123
797,604,124
798,604,125
799,604,126
800,604,127
801,604,128
802,604,129
803,604,130
804,604,131
805,604,132
806,604,133
807,604,134
808,604,135
809,604,136
810,604,137
811,604,138
812,604,139
813,604,140
814,604,141
815,604,286
816,604,287
817,604,288
818,604,289
819,604,290
820,604,291
821,604,292
822,605,123
823,605,124
824,605,125
825,605,126
826,605,127
827,605,128
828,605,129
829,605,130
830,605,131
831,605,132
832,605,133
833,605,134
834,605,135
835,605,136
836,605,137
837,605,138
838,605,139
839,605,140
840,605,141
841,605,286
842,605,287
843,605,288
844,605,289
845,605,290
846,605,291
847,605,292
848,606,123
849,606,124
850,606,125
851,606,126
852,606,127
853,606,128
854,606,129
855,606,130
856,606,131
857,606,132
858,606,133
859,606,134
860,606,135
861,606,136
862,606,137
863,606,138
864,606,139
865,606,140
866,606,141
867,606,286
868,606,287
869,606,288
870,606,289
871,606,290
872,606,291
873,606,292
874,607,123
875,607,124
876,607,125
877,607,126
878,607,127
879,607,128
880,607,129
881,607,130
882,607,131
883,607,132
884,607,133
885,607,134
886,607,135
887,607,136
888,607,137
889,607,138
890,607,139
891,607,140
892,607,141
893,607,286
894,607,287
895,607,288
896,607,289
897,607,290
898,607,291
899,607,292
900,957,123
901,957,124
902,957,125
903,957,126
904,957,127
905,957,128
906,957,129
907,957,130
908,957,131
909,957,132
910,957,133
911,957,134
912,957,135
913,957,136
914,957,137
915,957,138
916,957,139
917,957,140
918,957,141
919,957,286
920,957,287
921,957,288
922,957,289
923,957,290
924,957,291
925,957,292
926,958,123
927,958,124
928,958,125
929,958,126
930,958,127
931,958,128
932,958,129
933,958,130
934,958,131
935,958,132
936,958,133
937,958,134
938,958,135
939,958,136
940,958,137
941,958,138
942,958,139
943,958,140
944,958,141
945,958,286
946,958,287
947,958,288
948,958,289
949,958,290
950,958,291
951,958,292
952,959,123
953,959,124
954,959,125
955,959,126
956,959,127
957,959,128
958,959,129
959,959,130
960,959,131
961,959,132
962,959,133
963,959,134
964,959,135
965,959,136
966,959,137
967,959,138
968,959,139
969,959,140
970,959,141
971,959,286
972,959,287
973,959,288
974,959,289
975,959,290
976,959,291
977,959,292
978,960,123
979,960,124
980,960,125
981,960,126
982,960,127
983,960,128
984,960,129
985,960,130
986,960,131
987,960,132
988,960,133
989,960,134
990,960,135
991,960,136
992,960,137
993,960,138
994,960,139
995,960,140
996,960,141
997,960,286
998,960,287
999,960,288
1000,960,289
1001,960,290
1002,960,291
1003,960,292
1004,961,123
1005,961,124
1006,961,125
1007,961,126
1008,961,127
1009,961,128
1010,961,129
1011,961,130
1012,961,131
1013,961,132
1014,961,133
1015,961,134
1016,961,135
1017,961,136
1018,961,137
1019,961,138
1020,961,139
1021,961,140
1022,961,141
1023,961,286
1024,961,287
1025,961,288
1026,961,289
1027,961,290
1028,961,291
1029,961,292
1030,962,123
1031,962,124
1032,962,125
1033,962,126
1034,962,127
1035,962,128
1036,962,129
1037,962,130
1038,962,131
1039,962,132
1040,962,133
1041,962,134
1042,962,135
1043,962,136
1044,962,137
1045,962,138
1046,962,139
1047,962,140
1048,962,141
1049,962,286
1050,962,287
1051,962,288
1052,962,289
1053,962,290
1054,962,291
1055,962,292
1056,963,123
1057,963,124
1058,963,125
1059,963,126
1060,963,127
1061,963,128
1062,963,129
1063,963,130
1064,963,131
1065,963,132
1066,963,133
1067,963,134
1068,963,135
1069,963,136
1070,963,137
1071,963,138
1072,963,139
1073,963,140
1074,963,141
1075,963,286
1076,963,287
1077,963,288
1078,963,289
1079,963,290
1080,963,291
1081,963,292
1082,964,123
1083,964,124
1084,964,125
1085,964,126
1086,964,127
1087,964,128
1088,964,129
1089,964,130
1090,964,131
1091,964,132
1092,964,133
1093,964,134
1094,964,135
1095,964,136
1096,964,137
1097,964,138
1098,964,139
1099,964,140
1100,964,141
1101,964,286
1102,964,287
1103,964,288
1104,964,289
1105,964,290
1106,964,291
1107,964,292
1108,965,123
1109,965,124
1110,965,125
1111,965,126
1112,965,127
1113,965,128
1114,965,129
1115,965,130
1116,965,131
1117,965,132
1118,965,133
1119,965,134
1120,965,135
1121,965,136
1122,965,137
1123,965,138
1124,965,139
1125,965,140
1126,965,141
1127,965,286
1128,965,287
1129,965,288
1130,965,289
1131,965,290
1132,965,291
1133,965,292
1134,966,123
1135,966,124
1136,966,125
1137,966,126
1138,966,127
1139,966,128
1140,966,129
1141,966,130
1142,966,131
1143,966,132
1144,966,133
1145,966,134
1146,966,135
1147,966,136
1148,966,137
1149,966,138
1150,966,139
1151,966,140
1152,966,141
1153,966,286
1154,966,287
1155,966,288
1156,966,289
1157,966,290
1158,966,291
1159,966,292
1160,967,123
1161,967,124
1162,967,125
1163,967,126
1164,967,127
1165,967,128
1166,967,129
1167,967,130
1168,967,131
1169,967,132
1170,967,133
1171,967,134
1172,967,135
1173,967,136
1174,967,137
1175,967,138
1176,967,139
1177,967,140
1178,967,141
1179,967,286
1180,967,287
1181,967,288
1182,967,289
1183,967,290
1184,967,291
1185,967,292
1186,968,123
1187,968,124
1188,968,125
1189,968,126
1190,968,127
1191,968,128
1192,968,129
1193,968,130
1194,968,131
1195,968,132
1196,968,133
1197,968,134
1198,968,135
1199,968,136
1200,968,137
1201,968,138
1202,968,139
1203,968,140
1204,968,141
1205,968,286
1206,968,287
1207,968,288
1208,968,289
1209,968,290
1210,968,291
1211,968,292
1212,969,123
1213,969,124
1214,969,125
1215,969,126
1216,969,127
1217,969,128
1218,969,129
1219,969,130
1220,969,131
1221,969,132
1222,969,133
1223,969,134
1224,969,135
1225,969,136
1226,969,137
1227,969,138
1228,969,139
1229,969,140
1230,969,141
1231,969,286
1232,969,287
1233,969,288
1234,969,289
1235,969,290
1236,969,291
1237,969,292
1238,970,123
1239,970,124
1240,970,125
1241,970,126
1242,970,127
1243,970,128
1244,970,129
1245,970,130
1246,970,131
1247,970,132
1248,970,133
1249,970,134
1250,970,135
1251,970,136
1252,970,137
1253,970,138
1254,970,139
1255,970,140
1256,970,141
1257,970,286
1258,970,287
1259,970,288
1260,970,289
1261,970,290
1262,970,291
1263,970,292
1264,971,123
1265,971,124
1266,971,125
1267,971,126
1268,971,127
1269,971,128
1270,971,129
1271,971,130
1272,971,131
1273,971,132
1274,971,133
1275,971,134
1276,971,135
1277,971,136
1278,971,137
1279,971,138
1280,971,139
1281,971,140
1282,971,141
1283,971,286
1284,971,287
1285,971,288
1286,971,289
1287,971,290
1288,971,291
1289,971,292
1290,972,123
1291,972,124
1292,972,125
1293,972,126
1294,972,127
1295,972,128
1296,972,129
1297,972,130
1298,972,131
1299,972,132
1300,972,133
1301,972,134
1302,972,135
1303,972,136
1304,972,137
1305,972,138
1306,972,139
1307,972,140
1308,972,141
1309,972,286
1310,972,287
1311,972,288
1312,972,289
1313,972,290
1314,972,291
1315,972,292
1316,973,123
1317,973,124
1318,973,125
1319,973,126
1320,973,127
1321,973,128
1322,973,129
1323,973,130
1324,973,131
1325,973,132
1326,973,133
1327,973,134
1328,973,135
1329,973,136
1330,973,137
1331,973,138
1332,973,139
1333,973,140
1334,973,141
1335,973,286
1336,973,287
1337,973,288
1338,973,289
1339,973,290
1340,973,291
1341,973,292
1342,974,123
1343,974,124
1344,974,125
1345,974,126
1346,974,127
1347,974,128
1348,974,129
1349,974,130
1350,974,131
1351,974,132
1352,974,133
1353,974,134
1354,974,135
1355,974,136
1356,974,137
1357,974,138
1358,974,139
1359,974,140
1360,974,141
1361,974,286
1362,974,287
1363,974,288
1364,974,289
1365,974,290
1366,974,291
1367,974,292
1368,975,123
1369,975,124
1370,975,125
1371,975,126
1372,975,127
1373,975,128
1374,975,129
1375,975,130
1376,975,131
1377,975,132
1378,975,133
1379,975,134
1380,975,135
1381,975,136
1382,975,137
1383,975,138
1384,975,139
1385,975,140
1386,975,141
1387,975,286
1388,975,287
1389,975,288
1390,975,289
1391,975,290
1392,975,291
1393,975,292
1394,976,123
1395,976,124
1396,976,125
1397,976,126
1398,976,127
1399,976,128
1400,976,129
1401,976,130
1402,976,131
1403,976,132
1404,976,133
1405,976,134
1406,976,135
1407,976,136
1408,976,137
1409,976,138
1410,976,139
1411,976,140
1412,976,141
1413,976,286
1414,976,287
1415,976,288
1416,976,289
1417,976,290
1418,976,291
1419,976,292
1420,977,123
1421,977,124
1422,977,125
1423,977,126
1424,977,127
1425,977,128
1426,977,129
1427,977,130
1428,977,131
1429,977,132
1430,977,133
1431,977,134
1432,977,135
1433,977,136
1434,977,137
1435,977,138
1436,977,139
1437,977,140
1438,977,141
1439,977,286
1440,977,287
1441,977,288
1442,977,289
1443,977,290
1444,977,291
1445,977,292
1446,978,123
1447,978,124
1448,978,125
1449,978,126
1450,978,127
1451,978,128
1452,978,129
1453,978,130
1454,978,131
1455,978,132
1456,978,133
1457,978,134
1458,978,135
1459,978,136
1460,978,137
1461,978,138
1462,978,139
1463,978,140
1464,978,141
1465,978,286
1466,978,287
1467,978,288
1468,978,289
1469,978,290
1470,978,291
1471,978,292
1472,979,123
1473,979,124
1474,979,125
1475,979,126
1476,979,127
1477,979,128
1478,979,129
1479,979,130
1480,979,131
1481,979,132
1482,979,133
1483,979,134
1484,979,135
1485,979,136
1486,979,137
1487,979,138
1488,979,139
1489,979,140
1490,979,141
1491,979,286
1492,979,287
1493,979,288
1494,979,289
1495,979,290
1496,979,291
1497,979,292
1498,980,123
1499,980,124
1500,980,125
1501,980,126
1502,980,127
1503,980,128
1504,980,129
1505,980,130
1506,980,131
1507,980,132
1508,980,133
1509,980,134
1510,980,135
1511,980,136
1512,980,137
1513,980,138
1514,980,139
1515,980,140
1516,980,141
1517,980,286
1518,980,287
1519,980,288
1520,980,289
1521,980,290
1522,980,291
1523,980,292
1524,981,123
1525,981,124
1526,981,125
1527,981,126
1528,981,127
1529,981,128
1530,981,129
1531,981,130
1532,981,131
1533,981,132
1534,981,133
1535,981,134
1536,981,135
1537,981,136
1538,981,137
1539,981,138
1540,981,139
1541,981,140
1542,981,141
1543,981,286
1544,981,287
1545,981,288
1546,981,289
1547,981,290
1548,981,291
1549,981,292
1550,982,123
1551,982,124
1552,982,125
1553,982,126
1554,982,127
1555,982,128
1556,982,129
1557,982,130
1558,982,131
1559,982,132
1560,982,133
1561,982,134
1562,982,135
1563,982,136
1564,982,137
1565,982,138
1566,982,139
1567,982,140
1568,982,141
1569,982,286
1570,982,287
1571,982,288
1572,982,289
1573,982,290
1574,982,291
1575,982,292
1576,983,123
1577,983,124
1578,983,125
1579,983,126
1580,983,127
1581,983,128
1582,983,129
1583,983,130
1584,983,131
1585,983,132
1586,983,133
1587,983,134
1588,983,135
1589,983,136
1590,983,137
1591,983,138
1592,983,139
1593,983,140
1594,983,141
1595,983,286
1596,983,287
1597,983,288
1598,983,289
1599,983,290
1600,983,291
1601,983,292
1602,984,123
1603,984,124
1604,984,125
1605,984,126
1606,984,127
1607,984,128
1608,984,129
1609,984,130
1610,984,131
1611,984,132
1612,984,133
1613,984,134
1614,984,135
1615,984,136
1616,984,137
1617,984,138
1618,984,139
1619,984,140
1620,984,141
1621,984,286
1622,984,287
1623,984,288
1624,984,289
1625,984,290
1626,984,291
1627,984,292
1628,985,123
1629,985,124
1630,985,125
1631,985,126
1632,985,127
1633,985,128
1634,985,129
1635,985,130
1636,985,131
1637,985,132
1638,985,133
1639,985,134
1640,985,135
1641,985,136
1642,985,137
1643,985,138
1644,985,139
1645,985,140
1646,985,141
1647,985,286
1648,985,287
1649,985,288
1650,985,289
1651,985,290
1652,985,291
1653,985,292
1654,986,123
1655,986,124
1656,986,125
1657,986,126
1658,986,127
1659,986,128
1660,986,129
1661,986,130
1662,986,131
1663,986,132
1664,986,133
1665,986,134
1666,986,135
1667,986,136
1668,986,137
1669,986,138
1670,986,139
1671,986,140
1672,986,141
1673,986,286
1674,986,287
1675,986,288
1676,986,289
1677,986,290
1678,986,291
1679,986,292
1680,608,142
1681,608,143
1682,608,144
1683,608,145
1684,608,146
1685,608,147
1686,608,148
1687,608,149
1688,608,150
1689,608,151
1690,608,154
1691,608,155
1692,608,156
1693,608,157
1694,608,158
1695,608,159
1696,608,161
1697,608,162
1698,608,165
1699,608,166
1700,608,168
1701,608,170
1702,608,171
1703,608,172
1704,608,173
1705,608,174
1706,608,175
1707,608,176
1708,608,178
1709,608,179
1710,608,180
1711,608,181
1712,608,182
1713,608,184
1714,608,185
1715,608,293
1716,608,294
1717,608,295
1718,608,296
1719,608,297
1720,608,298
1721,608,299
1722,608,300
1723,608,301
1724,608,302
1725,608,303
1726,608,304
1727,608,305
1728,608,306
1729,608,307
1730,608,308
1731,608,309
1732,608,310
1733,608,311
1734,608,312
1735,608,331
1736,609,142
1737,609,143
1738,609,144
1739,609,145
1740,609,146
1741,609,147
1742,609,148
1743,609,149
1744,609,150
1745,609,151
1746,609,154
1747,609,155
1748,609,156
1749,609,157
1750,609,158
1751,609,159
1752,609,161
1753,609,162
1754,609,165
1755,609,166
1756,609,168
1757,609,170
1758,609,171
1759,609,172
1760,609,173
1761,609,174
1762,609,175
1763,609,176
1764,609,178
1765,609,179
1766,609,180
1767,609,181
1768,609,182
1769,609,184
1770,609,185
1771,609,293
1772,609,294
1773,609,295
1774,609,296
1775,609,297
1776,609,298
1777,609,299
1778,609,300
1779,609,301
1780,609,302
1781,609,303
1782,609,304
1783,609,305
1784,609,306
1785,609,307
1786,609,308
1787,609,309
1788,609,310
1789,609,311
1790,609,312
1791,609,331
1792,610,142
1793,610,143
1794,610,144
1795,610,145
1796,610,146
1797,610,147
1798,610,148
1799,610,149
1800,610,150
1801,610,151
1802,610,154
1803,610,155
1804,610,156
1805,610,157
1806,610,158
1807,610,159
1808,610,161
1809,610,162
1810,610,165
1811,610,166
1812,610,168
1813,610,170
1814,610,171
1815,610,172
1816,610,173
1817,610,174
1818,610,175
1819,610,176
1820,610,178
1821,610,179
1822,610,180
1823,610,181
1824,610,182
1825,610,184
1826,610,185
1827,610,293
1828,610,294
1829,610,295
1830,610,296
1831,610,297
1832,610,298
1833,610,299
1834,610,300
1835,610,301
1836,610,302
1837,610,303
1838,610,304
1839,610,305
1840,610,306
1841,610,307
1842,610,308
1843,610,309
1844,610,310
1845,610,311
1846,610,312
1847,610,331
1848,611,142
1849,611,143
1850,611,144
1851,611,145
1852,611,146
1853,611,147
1854,611,148
1855,611,149
1856,611,150
1857,611,151
1858,611,154
1859,611,155
1860,611,156
1861,611,157
1862,611,158
1863,611,159
1864,611,161
1865,611,162
1866,611,165
1867,611,166
1868,611,168
1869,611,170
1870,611,171
1871,611,172
1872,611,173
1873,611,174
1874,611,175
1875,611,176
1876,611,178
1877,611,179
1878,611,180
1879,611,181
1880,611,182
1881,611,184
1882,611,185
1883,611,293
1884,611,294
1885,611,295
1886,611,296
1887,611,297
1888,611,298
1889,611,299
1890,611,300
1891,611,301
1892,611,302
1893,611,303
1894,611,304
1895,611,305
1896,611,306
1897,611,307
1898,611,308
1899,611,309
1900,611,310
1901,611,311
1902,611,312
1903,611,331
1904,612,142
1905,612,143
1906,612,144
1907,612,145
1908,612,146
1909,612,147
1910,612,148
1911,612,149
1912,612,150
1913,612,151
1914,612,154
1915,612,155
1916,612,156
1917,612,157
1918,612,158
1919,612,159
1920,612,161
1921,612,162
1922,612,165
1923,612,166
1924,612,168
1925,612,170
1926,612,171
1927,612,172
1928,612,173
1929,612,174
1930,612,175
1931,612,176
1932,612,178
1933,612,179
1934,612,180
1935,612,181
1936,612,182
1937,612,184
1938,612,185
1939,612,293
1940,612,294
1941,612,295
1942,612,296
1943,612,297
1944,612,298
1945,612,299
1946,612,300
1947,612,301
1948,612,302
1949,612,303
1950,612,304
1951,612,305
1952,612,306
1953,612,307
1954,612,308
1955,612,309
1956,612,310
1957,612,311
1958,612,312
1959,612,331
1960,613,142
1961,613,143
1962,613,144
1963,613,145
1964,613,146
1965,613,147
1966,613,148
1967,613,149
1968,613,150
1969,613,151
1970,613,154
1971,613,155
1972,613,156
1973,613,157
1974,613,158
1975,613,159
1976,613,161
1977,613,162
1978,613,165
1979,613,166
1980,613,168
1981,613,170
1982,613,171
1983,613,172
1984,613,173
1985,613,174
1986,613,175
1987,613,176
1988,613,178
1989,613,179
1990,613,180
1991,613,181
1992,613,182
1993,613,184
1994,613,185
1995,613,293
1996,613,294
1997,613,295
1998,613,296
1999,613,297
2000,613,298
2001,613,299
2002,613,300
2003,613,301
2004,613,302
2005,613,303
2006,613,304
2007,613,305
2008,613,306
2009,613,307
2010,613,308
2011,613,309
2012,613,310
2013,613,311
2014,613,312
2015,613,331
2016,614,142
2017,614,143
2018,614,144
2019,614,145
2020,614,146
2021,614,147
2022,614,148
2023,614,149
2024,614,150
2025,614,151
2026,614,154
2027,614,155
2028,614,156
2029,614,157
2030,614,158
2031,614,159
2032,614,161
2033,614,162
2034,614,165
2035,614,166
2036,614,168
2037,614,170
2038,614,171
2039,614,172
2040,614,173
2041,614,174
2042,614,175
2043,614,176
2044,614,178
2045,614,179
2046,614,180
2047,614,181
2048,614,182
2049,614,184
2050,614,185
2051,614,293
2052,614,294
2053,614,295
2054,614,296
2055,614,297
2056,614,298
2057,614,299
2058,614,300
2059,614,301
2060,614,302
2061,614,303
2062,614,304
2063,614,305
2064,614,306
2065,614,307
2066,614,308
2067,614,309
2068,614,310
2069,614,311
2070,614,312
2071,614,331
2072,615,142
2073,615,143
2074,615,144
2075,615,145
2076,615,146
2077,615,147
2078,615,148
2079,615,149
2080,615,150
2081,615,151
2082,615,154
2083,615,155
2084,615,156
2085,615,157
2086,615,158
2087,615,159
2088,615,161
2089,615,162
2090,615,165
2091,615,166
2092,615,168
2093,615,170
2094,615,171
2095,615,172
2096,615,173
2097,615,174
2098,615,175
2099,615,176
2100,615,178
2101,615,179
2102,615,180
2103,615,181
2104,615,182
2105,615,184
2106,615,185
2107,615,293
2108,615,294
2109,615,295
2110,615,296
2111,615,297
2112,615,298
2113,615,299
2114,615,300
2115,615,301
2116,615,302
2117,615,303
2118,615,304
2119,615,305
2120,615,306
2121,615,307
2122,615,308
2123,615,309
2124,615,310
2125,615,311
2126,615,312
2127,615,331
2128,616,142
2129,616,143
2130,616,144
2131,616,145
2132,616,146
2133,616,147
2134,616,148
2135,616,149
2136,616,150
2137,616,151
