_id,ltable_id,rtable_id
178,1036,328
179,940,181
180,944,176
181,618,299
182,1060,326
183,1053,206
184,914,182
185,925,184
186,1019,325
187,1007,193
188,1034,200
189,973,140
190,1058,210
191,674,235
192,913,184
193,938,180
194,631,321
195,914,147
196,1025,319
197,621,299
198,1063,212
199,1045,313
200,623,301
201,935,161
202,616,181
203,924,150
204,925,331
205,1004,212
206,1048,194
207,1015,196
208,961,126
209,626,293
210,554,6
211,937,150
212,985,130
213,948,306
214,625,155
215,933,162
216,924,299
217,946,303
218,1062,193
219,701,55
220,630,199
221,1013,197
222,1041,314
223,635,319
224,1039,188
225,990,207
226,918,312
227,1012,196
228,957,286
229,923,146
230,620,184
231,1028,215
232,1020,209
233,1052,205
234,1014,320
235,927,331
236,1003,209
237,552,55
238,936,150
239,941,155
240,1038,315
241,653,231
242,638,319
243,988,218
244,629,216
245,921,151
246,1017,318
247,1045,192
248,932,305
249,1039,198
250,699,6
251,974,140
252,614,151
253,615,170
254,1001,210
255,619,303
256,1002,189
257,1027,196
258,950,181
259,954,184
260,1025,315
261,927,143
262,1007,189
263,917,165
264,632,193
265,1040,216
266,964,128
267,1046,322
268,995,320
269,1025,197
270,1046,317
271,1049,207
272,608,297
273,940,296
274,925,156
275,637,216
276,952,294
277,915,154
278,1035,189
279,1057,325
280,962,131
281,985,290
282,1006,200
283,934,293
284,916,304
285,938,168
286,928,142
287,949,296
288,971,288
289,1033,317
290,972,127
291,631,218
292,616,145
293,925,303
294,1066,319
295,612,165
296,961,123
297,601,140
298,1004,191
299,1029,218
300,934,150
301,645,193
302,919,294
303,1004,206
304,936,310
305,919,151
306,634,191
307,961,133
308,1043,195
309,658,223
310,607,128
311,994,199
312,1013,217
313,540,223
314,1018,193
315,946,162
316,932,145
317,1051,205
318,957,290
319,1014,317
320,980,133
321,620,156
322,549,232
323,1008,326
324,990,314
325,1052,209
326,975,130
327,652,231
328,927,303
329,1003,189
330,969,125
331,680,232
332,992,202
333,1052,320
334,922,173
335,1016,192
336,942,168
337,968,291
338,927,293
339,988,190
340,1009,197
341,1011,327
342,918,145
343,1003,195
344,618,175
345,1026,214
346,997,321
347,1047,204
348,1050,208
349,920,309
350,614,179
351,998,210
352,1001,206
353,631,330
354,604,125
355,931,151
356,950,145
357,1037,195
358,1018,211
359,1037,327
360,941,306
361,1064,315
362,916,144
363,917,185
364,996,326
365,1040,196
366,998,316
367,640,210
368,604,131
369,935,293
370,684,235
371,996,213
372,992,213
373,1024,328
374,708,225
375,926,184
376,1010,204
377,608,309
378,977,128
379,997,205
380,986,126
381,915,182
382,1035,217
383,1054,199
384,959,129
385,983,287
386,1005,195
387,679,6
388,683,67
389,1012,197
390,924,175
391,928,170
392,1044,200
393,1006,191
394,644,318
395,611,293
396,631,190
397,635,187
398,925,307
399,1019,216
400,1044,191
401,913,331
402,952,143
403,644,205
404,993,218
405,957,130
406,668,219
407,970,287
408,934,178
409,1045,211
410,1015,317
411,1042,187
412,657,223
413,621,166
414,611,144
415,636,200
416,634,211
417,1017,201
418,1042,202
419,947,178
420,1066,196
421,1026,192
422,991,325
423,1013,189
424,923,173
425,943,166
426,639,215
427,932,181
428,987,202
429,1056,193
430,690,67
431,619,171
432,1023,197
433,933,301
434,921,301
435,1021,199
436,1038,320
437,945,151
438,1002,320
439,1028,318
440,628,314
441,1041,189
442,604,291
443,1046,206
444,1023,315
445,922,304
446,615,157
447,638,198
448,1021,198
449,1047,208
450,955,184
451,977,288
452,1059,318
453,927,182
454,931,179
455,626,296
456,661,6
457,955,297
458,989,324
459,1055,202
460,978,138
461,998,329
462,968,140
463,1022,323
464,953,312
465,916,180
466,1010,315
467,1029,198
468,944,149
469,618,308
470,929,295
471,640,190
472,949,172
473,1054,326
474,1034,322
475,996,201
476,926,148
477,929,144
478,987,328
479,1034,213
480,1058,207
481,1008,211
482,623,155
483,1009,211
484,1002,209
485,1035,197
486,939,168
487,983,291
488,924,179
489,1000,313
490,928,182
491,937,296
492,1018,325
493,1000,328
494,692,6
495,948,168
496,967,124
497,952,171
498,1033,198
499,937,185
500,994,314
501,1057,216
502,914,155
503,1008,194
504,627,171
505,1014,210
506,630,329
507,1003,313
508,970,130
509,1053,317
510,946,155
511,947,142
512,916,171
513,979,289
514,639,203
515,624,144
516,1029,325
517,1008,319
518,991,315
519,923,294
520,619,151
521,988,320
522,609,157
523,1043,196
524,956,166
525,1037,203
526,941,182
527,979,127
528,945,179
529,1061,197
530,629,195
531,1040,320
532,969,134
533,954,306
534,1011,319
535,926,308
536,1041,327
537,950,174
538,954,165
539,1037,318
540,1059,218
541,625,303
542,637,314
543,927,170
544,931,175
545,699,219
546,920,156
547,613,305
548,1016,325
549,1062,315
550,983,131
551,993,323
552,987,196
553,608,159
554,664,225
555,628,210
556,1011,202
557,1036,329
558,940,182
559,618,296
560,1060,327
561,674,6
562,1019,324
563,626,158
564,1034,201
565,973,139
566,1058,211
567,674,232
568,622,146
569,1020,214
570,627,312
571,938,181
572,631,320
573,639,218
574,621,298
575,1063,215
576,623,300
577,1062,218
578,1000,208
579,939,293
580,616,182
581,924,151
582,545,238
583,1048,195
584,1032,200
585,991,217
586,1054,313
587,1015,199
588,1030,326
589,937,149
590,630,314
591,1054,328
592,551,238
593,985,129
594,913,172
595,677,219
596,625,154
597,933,161
598,1009,315
599,923,297
600,946,300
601,1062,198
602,973,131
603,611,168
604,630,196
605,1013,196
606,999,194
607,635,318
608,915,172
609,990,204
610,1055,325
611,923,149
612,620,185
613,1028,208
614,535,32
615,1052,206
616,1014,321
617,1003,208
618,1037,191
619,609,185
620,936,151
621,1031,192
622,941,154
623,1062,313
624,638,316
625,1050,330
626,665,232
627,993,203
628,921,150
629,956,151
630,1017,317
631,1061,330
632,932,306
633,989,319
634,974,141
635,614,148
636,615,165
637,1001,209
638,619,302
639,1027,199
640,954,185
641,624,298
642,1045,209
643,1025,314
644,927,142
645,675,225
646,931,331
647,1007,188
648,699,231
649,632,194
650,1040,217
651,964,129
652,1046,323
653,1010,323
654,613,166
655,940,154
656,670,55
657,546,225
658,641,211
659,1049,206
660,608,298
661,1016,196
662,940,297
663,925,155
664,610,302
665,952,295
666,915,157
667,1031,187
668,1035,188
669,1057,324
670,962,128
671,985,289
672,622,174
673,1006,201
674,916,305
675,928,143
676,635,215
677,949,311
678,971,291
679,1033,316
680,631,213
681,616,146
682,925,302
683,649,55
684,1066,316
685,645,191
686,612,166
687,633,323
688,1029,217
689,1008,187
690,934,151
691,993,212
692,645,192
693,1053,195
694,1004,207
695,936,311
696,919,150
697,705,238
698,634,188
699,961,132
700,937,297
701,1043,194
702,1063,319
703,607,131
704,610,165
705,629,327
706,994,196
707,1013,216
708,642,206
709,549,6
710,932,146
711,553,67
712,1051,204
713,957,289
714,980,134
715,620,157
716,1008,327
717,990,315
718,1052,210
719,975,141
720,927,302
721,1003,188
722,676,238
723,624,311
724,1050,319
725,992,203
726,1052,321
727,922,170
728,686,67
729,1041,208
730,948,175
731,968,292
732,1065,218
733,988,191
734,627,297
735,1011,326
736,918,150
737,618,172
738,547,232
739,1047,207
740,1050,209
741,920,310
742,614,176
743,998,211
744,1001,205
745,1027,193
746,604,126
747,931,150
748,950,150
749,920,165
750,1049,313
751,1037,326
752,941,305
753,1064,316
754,1041,202
755,627,180
756,917,184
757,996,327
758,1040,197
759,998,317
760,640,211
761,1022,216
762,590,91
763,996,214
764,1058,313
765,1024,329
766,926,185
767,1020,204
768,608,310
769,1034,318
770,977,135
771,617,168
772,986,127
773,626,166
774,1035,216
775,1053,210
776,959,128
777,933,142
778,983,286
779,1005,194
780,682,231
781,935,155
782,973,292
783,706,225
784,924,168
785,928,171
786,1044,201
787,644,319
788,937,307
789,995,197
790,616,142
791,925,306
792,952,144
793,644,206
794,957,129
795,1018,214
796,914,180
797,554,223
798,1015,316
799,632,188
800,1062,191
801,621,165
802,625,162
803,916,156
804,611,147
805,634,208
806,1017,200
807,1042,203
808,947,181
809,1066,197
810,625,307
811,1051,315
812,991,324
813,1013,188
814,1053,323
815,923,172
816,914,301
817,943,161
818,639,214
819,932,182
820,916,185
821,1056,194
822,619,170
823,1002,318
824,1023,196
825,933,300
826,921,300
827,1038,321
828,945,150
829,1002,321
830,1028,319
831,628,315
832,704,219
833,922,142
834,1041,188
835,995,317
836,1046,207
837,1023,314
838,918,178
839,922,305
840,615,156
841,999,317
842,638,199
843,1021,197
844,1046,190
845,1049,330
846,1047,211
847,954,142
848,931,178
849,1031,319
850,955,296
851,637,205
852,1036,215
853,978,139
854,1025,194
855,968,141
856,1022,320
857,627,144
858,944,150
859,618,309
860,929,294
861,640,191
862,949,171
863,953,168
864,661,231
865,1034,323
866,996,202
867,926,149
868,929,151
869,1034,210
870,923,182
871,623,154
872,1009,210
873,636,325
874,1035,196
875,939,171
876,983,290
877,682,219
878,939,312
879,962,123
880,1000,314
881,982,126
882,972,128
883,994,328
884,1018,322
885,1000,329
886,913,310
887,967,127
888,952,172
889,1033,197
890,937,184
891,994,315
892,997,201
893,1008,195
894,1028,216
895,612,302
896,970,131
897,611,143
898,1053,316
899,942,293
900,1058,192
901,947,145
902,1052,198
903,990,209
904,629,319
905,979,288
906,1030,193
907,639,202
908,624,145
909,932,170
910,1029,324
911,649,67
912,619,150
913,997,319
914,988,321
915,609,156
916,1037,202
917,941,181
918,979,126
919,945,178
920,1061,196
921,1023,329
922,609,158
923,629,194
924,921,185
925,1040,321
926,969,133
927,954,307
928,1011,318
929,689,6
930,926,309
931,987,313
932,950,175
933,954,162
934,1031,210
935,634,315
936,969,126
937,927,149
938,931,174
939,917,143
940,920,157
941,1026,190
942,613,304
943,1016,326
944,983,130
945,987,199
946,660,231
947,608,144
948,628,211
949,1011,205
950,1036,330
951,944,178
952,618,297
953,1060,320
954,1010,215
955,949,143
956,925,182
957,1019,327
958,929,179
959,626,159
960,973,138
961,1058,208
962,635,206
963,622,147
964,938,178
965,631,323
966,621,297
967,1063,214
968,1045,327
969,623,303
970,1026,326
971,924,144
972,1024,206
973,1048,196
974,991,216
975,1054,318
976,956,305
977,1015,198
978,943,293
979,1004,326
980,1030,327
981,937,148
982,630,315
983,649,232
984,985,128
985,1009,314
986,1039,314
987,969,135
988,924,293
989,946,301
990,1062,199
991,1026,203
992,610,158
993,611,171
994,630,197
995,1013,195
996,687,6
997,657,55
998,990,205
999,923,148
1000,1028,209
1001,1052,207
1002,1012,316
1003,1014,326
1004,927,309
1005,1003,211
1006,609,184
1007,956,331
1008,637,330
1009,1038,313
1010,942,146
1011,638,317
1012,548,13
1013,988,212
1014,993,202
1015,921,149
1016,1017,316
1017,1061,329
1018,932,307
1019,989,318
1020,614,149
1021,1001,208
1022,999,325
1023,1002,187
1024,999,322
1025,1027,198
1026,1022,190
1027,915,300
1028,615,309
1029,671,231
1030,1002,202
1031,1064,321
1032,698,67
1033,1007,191
1034,632,195
1035,1040,218
1036,964,130
1037,640,200
1038,1046,320
1039,1010,320
1040,613,165
1041,940,155
1042,542,227
1043,972,288
1044,641,210
1045,1049,205
1046,608,299
1047,1053,201
1048,940,298
1049,617,179
1050,925,154
1051,1008,218
1052,952,296
1053,915,156
1054,1030,200
1055,962,129
1056,985,288
1057,948,300
1058,622,175
1059,1006,206
1060,916,306
1061,938,150
1062,669,6
1063,949,310
1064,971,290
1065,644,324
1066,631,212
1067,616,147
1068,925,301
1069,1004,209
1070,1066,317
1071,955,306
1072,645,190
1073,1029,216
1074,1008,188
1075,934,148
1076,645,207
1077,1053,194
1078,958,286
1079,913,143
1080,936,312
1081,701,232
1082,919,145
1083,634,189
1084,1043,197
1085,1063,318
1086,607,130
1087,610,162
1088,629,326
1089,994,197
1090,1018,207
1091,639,317
1092,932,147
1093,1039,187
1094,643,192
1095,1051,207
1096,1052,188
1097,957,288
1098,980,135
1099,620,158
1100,933,311
1101,700,6
1102,1052,211
1103,975,140
1104,652,225
1105,927,297
1106,992,317
1107,624,296
1108,1050,316
1109,992,204
1110,1052,322
1111,666,5
1112,922,171
1113,1016,194
1114,942,174
1115,643,330
1116,992,187
1117,1011,329
1118,918,151
1119,639,322
1120,614,294
1121,543,238
1122,547,235
1123,1047,206
1124,920,311
1125,998,208
1126,1001,204
1127,632,313
1128,604,127
1129,1022,218
1130,950,151
1131,996,314
1132,920,166
1133,1055,208
1134,1037,325
1135,941,304
1136,671,219
1137,1064,317
1138,916,146
1139,996,320
1140,1040,198
1141,640,212
1142,953,147
1143,935,295
1144,996,215
1145,688,224
1146,1024,330
1147,637,195
1148,1020,205
1149,930,165
1150,1048,320
1151,608,311
1152,1034,319
1153,977,134
1154,617,175
1155,637,211
1156,986,124
1157,915,184
1158,1054,197
1159,639,211
1160,959,131
1161,617,312
1162,602,140
1163,1005,193
1164,1024,319
1165,935,154
1166,973,291
1167,635,204
1168,928,172
1169,1044,202
1170,937,306
1171,611,295
1172,995,196
1173,616,143
1174,635,189
1175,925,305
1176,1019,218
1177,997,208
1178,952,145
1179,644,207
1180,682,6
1181,957,128
1182,914,181
1183,933,151
1184,934,176
1185,1015,319
1186,1062,188
1187,938,293
1188,1028,206
1189,611,146
1190,919,181
1191,634,209
1192,999,203
1193,1042,200
1194,947,180
1195,1066,194
1196,625,306
1197,1051,314
1198,991,327
1199,1013,187
1200,923,175
1201,690,238
1202,947,293
1203,1056,195
1204,619,173
1205,1002,319
1206,1023,199
1207,680,55
1208,933,299
1209,921,307
1210,1038,326
1211,945,149
1212,917,295
1213,666,25
1214,921,305
1215,922,143
1216,944,331
1217,1046,204
1218,918,179
1219,615,159
1220,999,316
1221,638,196
1222,1021,196
1223,1046,191
1224,1049,329
1225,932,331
1226,951,185
1227,954,143
1228,624,305
1229,939,149
1230,927,176
1231,931,181
1232,1031,318
1233,609,307
1234,955,299
1235,1036,208
1236,978,136
1237,1022,321
1238,627,147
1239,1010,313
1240,944,151
1241,618,306
1242,929,293
1243,949,170
1244,953,175
1245,1034,320
1246,996,203
1247,926,154
1248,929,150
1249,1034,211
1250,1058,205
1251,930,312
1252,623,165
1253,1009,209
1254,1007,314
1255,1035,199
1256,939,170
1257,659,219
1258,1012,194
1259,1000,315
1260,982,127
1261,972,129
1262,994,329
1263,1018,323
1264,1000,330
1265,948,170
1266,967,126
1267,952,173
1268,971,123
1269,1033,196
1270,1024,204
1271,1008,196
1272,601,123
1273,1003,315
1274,914,296
1275,618,162
1276,611,142
1277,1053,315
1278,636,197
1279,942,298
1280,947,144
1281,944,299
1282,990,214
1283,629,318
1284,979,291
1285,624,146
1286,932,171
1287,1029,323
1288,923,312
1289,642,210
1290,988,322
1291,609,147
1292,1012,328
1293,1037,201
1294,941,180
1295,634,326
1296,919,155
1297,644,193
1298,1023,328
1299,629,193
1300,921,184
1301,1040,322
1302,969,132
1303,954,304
1304,662,225
1305,1033,216
1306,686,235
1307,637,327
1308,950,172
1309,951,157
1310,989,330
1311,1037,316
1312,543,55
1313,927,148
1314,1030,321
1315,917,142
1316,920,158
1317,965,288
1318,1016,327
1319,987,198
1320,608,145
1321,1022,211
1322,590,97
1323,1011,204
1324,940,176
1325,944,179
1326,546,219
1327,949,142
1328,925,181
1329,1019,326
1330,929,178
1331,551,223
1332,973,137
1333,1058,209
1334,622,144
1335,623,185
1336,938,179
1337,939,150
1338,621,296
1339,913,173
1340,1045,326
1341,623,302
1342,935,162
1343,939,295
1344,616,184
1345,924,145
1346,1024,207
1347,1066,326
1348,1048,197
1349,976,288
1350,1054,319
1351,668,238
1352,1015,193
1353,948,142
1354,1030,324
1355,937,155
1356,985,135
1357,913,162
1358,933,175
1359,1007,202
1360,1038,194
1361,924,294
1362,946,298
1363,1062,196
1364,610,159
1365,611,170
1366,630,218
1367,1013,194
1368,1041,319
1369,981,292
1370,627,149
1371,923,151
1372,1028,210
1373,987,211
1374,1012,317
1375,1014,327
1376,927,308
1377,1003,210
1378,1038,318
1379,942,147
1380,988,213
1381,1050,328
1382,665,238
1383,993,201
1384,921,148
1385,618,182
1386,1061,328
1387,642,198
1388,989,317
1389,1001,215
1390,999,324
1391,1027,201
1392,1022,191
1393,1039,211
1394,920,331
1395,615,308
1396,964,124
1397,1002,203
1398,632,327
1399,1007,190
1400,917,162
1401,961,125
1402,964,131
1403,640,201
1404,1046,321
1405,1010,321
1406,940,148
1407,1025,218
1408,930,158
1409,641,209
1410,1049,204
1411,608,300
1412,940,299
1413,1036,216
1414,617,178
1415,1000,198
1416,952,297
1417,915,159
1418,1035,190
1419,622,172
1420,1006,207
1421,1020,211
1422,916,307
1423,938,151
1424,642,323
1425,639,193
1426,1014,209
1427,1020,210
1428,949,309
1429,1006,190
1430,644,325
1431,631,215
1432,616,148
1433,943,331
1434,925,300
1435,1056,190
1436,644,212
1437,645,189
1438,943,312
1439,997,194
1440,1029,199
1441,1008,189
1442,934,149
1443,645,206
1444,976,137
1445,958,287
1446,913,142
1447,607,124
1448,701,231
1449,919,144
1450,979,132
1451,1039,315
1452,1063,313
1453,607,141
1454,629,325
1455,994,194
1456,943,143
1457,946,161
1458,915,179
1459,639,316
1460,932,156
1461,643,195
1462,1051,206
1463,1052,189
1464,980,128
1465,620,159
1466,933,310
1467,990,313
1468,1054,194
1469,927,296
1470,1003,190
1471,676,232
1472,624,297
1473,680,235
1474,992,205
1475,1052,323
1476,922,168
1477,1016,195
1478,942,175
1479,1065,216
1480,992,188
1481,1011,328
1482,918,148
1483,1012,324
1484,614,295
1485,989,192
1486,618,170
1487,1026,213
1488,965,135
1489,1047,201
1490,955,145
1491,614,182
1492,998,209
1493,950,148
1494,997,328
1495,1028,323
1496,1055,211
1497,1037,324
1498,941,303
1499,1060,187
1500,1064,318
1501,916,147
1502,1036,188
1503,996,321
1504,1040,199
1505,640,213
1506,953,146
1507,664,219
1508,996,208
1509,637,194
1510,1020,206
1511,930,162
1512,1048,321
1513,1026,323
1514,633,215
1515,1034,316
1516,1054,187
1517,706,231
1518,617,174
1519,986,125
1520,697,6
1521,551,231
1522,555,224
1523,683,55
1524,1035,218
1525,1054,202
1526,959,130
1527,602,141
1528,1041,213
1529,1005,192
1530,1026,316
1531,935,149
1532,973,290
1533,924,170
1534,928,173
1535,1044,203
1536,644,313
1537,937,305
1538,611,294
1539,631,187
1540,956,312
1541,635,188
1542,925,304
1543,952,146
1544,644,200
1545,1046,216
1546,914,178
1547,933,150
1548,1024,218
1549,1015,318
1550,1062,189
1551,922,293
1552,611,149
1553,919,180
1554,1017,206
1555,972,131
1556,1042,201
1557,639,323
1558,1066,195
1559,625,305
1560,1051,317
1561,991,326
1562,1024,191
1563,923,174
1564,1017,191
1565,642,203
1566,639,208
1567,932,176
1568,1021,313
1569,619,172
1570,1002,316
1571,615,143
1572,1023,198
1573,933,298
1574,956,157
1575,1038,327
1576,945,148
1577,653,219
1578,966,290
1579,1028,313
1580,917,294
1581,913,299
1582,1046,205
1583,918,176
1584,685,219
1585,615,158
1586,618,142
1587,999,319
1588,638,197
1589,1021,195
1590,1046,188
1591,695,6
1592,971,125
1593,951,184
1594,699,67
1595,927,179
1596,931,180
1597,1031,313
1598,609,306
1599,556,223
1600,1036,209
1601,1049,316
1602,978,137
1603,929,331
1604,1022,326
1605,627,146
1606,618,307
1607,953,174
1608,664,55
1609,962,292
1610,1039,191
1611,926,155
1612,929,149
1613,1034,208
1614,976,136
1615,1058,202
1616,1051,323
1617,1009,208
1618,999,204
1619,1035,198
1620,939,173
1621,985,287
1622,935,185
1623,924,142
1624,1000,316
1625,982,124
1626,1004,216
1627,972,130
1628,994,326
1629,939,331
1630,1018,320
1631,1036,192
1632,948,171
1633,952,174
1634,1033,203
1635,994,313
1636,914,150
1637,1008,197
1638,1003,314
1639,970,129
1640,936,301
1641,1053,314
1642,942,299
1643,946,150
1644,947,147
1645,677,6
1646,681,67
1647,990,215
1648,629,317
1649,979,290
1650,605,292
1651,1029,322
1652,652,219
1653,945,295
1654,988,323
1655,609,146
1656,1012,206
1657,956,161
1658,1037,200
1659,941,179
1660,634,327
1661,945,176
1662,1061,194
1663,643,323
1664,629,192
1665,1040,323
1666,1010,322
1667,969,139
1668,954,305
1669,686,232
1670,637,326
1671,987,315
1672,950,173
1673,951,156
1674,989,329
1675,1037,315
1676,927,151
1677,992,322
1678,920,159
1679,1016,328
1680,708,6
1681,987,217
1682,660,225
1683,608,146
1684,1011,207
1685,613,143
1686,944,180
1687,1060,322
1688,636,321
1689,1018,216
1690,925,180
1691,622,294
1692,626,157
1693,973,136
1694,674,231
1695,622,145
1696,1020,315
1697,623,184
1698,1030,204
1699,636,322
1700,938,176
1701,621,295
1702,1063,208
1703,1045,325
1704,623,297
1705,939,294
1706,616,185
1707,924,146
1708,1024,192
1709,1066,327
1710,1048,198
1711,605,291
1712,1000,195
1713,991,218
1714,976,289
1715,1054,316
1716,1015,192
1717,943,295
1718,948,143
1719,696,224
1720,1030,325
1721,937,154
1722,630,313
1723,1056,320
1724,649,238
1725,985,134
1726,913,161
1727,625,159
1728,933,174
1729,1028,197
1730,976,135
1731,1038,195
1732,999,208
1733,924,295
1734,946,299
1735,1062,197
1736,610,156
1737,611,173
1738,1013,193
1739,1041,318
1740,981,291
1741,923,150
1742,620,180
1743,1028,211
1744,990,322
1745,1052,201
1746,1012,318
1747,1014,324
1748,690,6
1749,927,311
1750,1003,213
1751,997,314
1752,936,154
1753,941,151
1754,1038,319
1755,942,144
1756,988,214
1757,1050,329
1758,993,200
1759,956,308
1760,614,312
1761,1026,206
1762,1027,187
1763,642,199
1764,989,316
1765,1012,330
1766,615,166
1767,1001,214
1768,999,327
1769,1027,200
1770,1022,188
1771,958,138
1772,1031,201
1773,615,311
1774,671,225
1775,964,125
1776,1002,200
1777,1064,323
1778,917,161
1779,632,197
1780,964,140
1781,640,202
1782,1046,326
1783,655,238
1784,940,149
1785,992,209
1786,605,129
1787,1010,208
1788,930,159
1789,641,208
1790,1049,211
1791,608,301
1792,997,213
1793,1000,199
1794,1005,330
1795,952,298
1796,915,158
1797,622,173
1798,1006,204
1799,1031,197
1800,938,148
1801,1006,187
1802,949,308
1803,971,292
1804,644,326
1805,972,123
1806,683,232
1807,631,214
1808,616,149
1809,925,299
1810,1066,315
1811,644,213
1812,645,188
1813,612,161
1814,961,127
1815,1004,187
1816,550,235
1817,1008,190
1818,645,205
1819,1053,192
1820,1004,202
1821,607,127
1822,919,147
1823,636,204
1824,634,187
1825,1043,199
1826,966,138
1827,658,219
1828,553,55
1829,607,140
1830,629,324
1831,994,195
1832,540,219
1833,943,142
1834,601,291
1835,639,319
1836,932,157
1837,643,194
1838,1051,193
1839,1052,190
1840,980,129
1841,1047,190
1842,933,309
1843,990,318
1844,704,67
1845,1021,203
1846,999,199
1847,927,299
1848,955,142
1849,1050,314
1850,992,206
1851,1007,210
1852,633,204
1853,637,325
1854,942,172
1855,992,189
1856,918,149
1857,633,189
1858,944,304
1859,618,171
1860,1026,210
1861,965,134
1862,1047,200
1863,955,144
1864,922,331
1865,998,214
1866,931,155
1867,950,149
1868,626,300
1869,920,168
1870,989,328
1871,1055,210
1872,1037,323
1873,941,302
1874,1064,319
1875,1059,315
1876,627,185
1877,1036,189
1878,996,322
1879,633,322
1880,640,214
1881,953,145
1882,684,231
1883,996,209
1884,637,193
1885,1020,207
1886,1048,322
1887,950,294
1888,1034,317
1889,1036,202
1890,1053,196
1891,977,132
1892,617,173
1893,626,165
1894,1002,213
1895,1054,203
1896,959,141
1897,602,138
1898,913,182
1899,1005,191
1900,935,148
1901,973,289
1902,702,225
1903,924,171
1904,928,174
1905,1044,212
1906,644,314
1907,937,304
1908,611,297
1909,995,198
1910,635,191
1911,1044,187
1912,952,147
1913,644,201
1914,620,312
1915,914,179
1916,933,149
1917,934,182
1918,1015,313
1919,621,162
1920,611,148
1921,996,317
1922,1038,187
1923,1017,205
1924,1042,198
1925,947,182
1926,1066,192
1927,625,304
1928,1051,316
1929,991,321
1930,667,55
1931,923,161
1932,1017,190
1933,1041,201
1934,943,162
1935,947,295
1936,969,291
1937,991,319
1938,1056,197
1939,619,175
1940,1002,317
1941,984,288
1942,1023,193
1943,933,297
1944,956,158
1945,1025,203
1946,1038,188
1947,1038,324
1948,966,291
1949,1028,314
1950,917,293
1951,921,162
1952,1061,190
1953,1036,325
1954,1046,194
1955,662,219
1956,681,6
1957,618,143
1958,999,318
1959,638,202
1960,1021,194
1961,1046,189
1962,1035,191
1963,977,292
1964,625,299
1965,927,178
1966,694,219
1967,609,305
1968,955,301
1969,974,123
1970,1036,210
1971,978,134
1972,1060,216
1973,603,287
1974,997,197
1975,1022,327
1976,916,176
1977,618,304
1978,949,168
1979,953,173
1980,925,175
1981,929,148
1982,1034,209
1983,612,293
1984,1058,203
1985,930,310
1986,1009,215
1987,1007,324
1988,939,172
1989,1014,216
1990,985,286
1991,971,287
1992,935,184
1993,1030,208
1994,924,143
1995,1000,317
1996,1049,188
1997,982,125
1998,1063,188
1999,937,300
2000,994,327
2001,1018,321
2002,948,180
2003,1007,325
2004,952,175
2005,915,293
2006,1033,202
2007,995,316
2008,914,151
2009,1008,198
2010,1003,317
2011,914,294
2012,1028,203
2013,611,176
2014,1053,313
2015,942,296
2016,946,151
2017,1030,211
2018,947,146
2019,990,212
2020,629,316
2021,539,44
2022,1014,206
2023,624,148
2024,1029,321
2025,945,294
2026,609,145
2027,956,162
2028,1037,199
2029,941,178
2030,634,324
2031,1061,193
2032,1064,187
2033,1023,330
2034,534,67
2035,629,207
2036,921,308
2037,1040,324
2038,969,138
2039,989,215
2040,662,231
2041,926,312
